SECTION Comments
Name "PrunedDPPlusPlus_irregular.txt"
Creator "graph_v_of_v_idealID_save_for_GSTP"
END

input_graph_size |V|= 1000 |E|= 6661
input_graph Edge 18 699 41.2002428240
input_graph Edge 18 700 58.2002428240
input_graph Edge 18 701 4.2077387920
input_graph Edge 18 702 8.2003801175
input_graph Edge 18 703 47.2002428240
input_graph Edge 18 704 63.2002428240
input_graph Edge 18 705 62.2002428240
input_graph Edge 18 706 85.2002239511

input_graph Edge 19 35 31.2002428240
input_graph Edge 19 59 74.2002428237
input_graph Edge 19 74 63.2002428240
input_graph Edge 19 273 13.2002437491
input_graph Edge 19 387 84.2002358811
input_graph Edge 19 707 30.2002428240
input_graph Edge 19 708 56.2002428240
input_graph Edge 19 709 3.2206189776
input_graph Edge 19 710 16.2002428701
input_graph Edge 19 711 84.2002358811
input_graph Edge 19 712 94.1285888806
input_graph Edge 19 713 63.2002428240
input_graph Edge 19 714 33.2002428240
input_graph Edge 19 715 53.2002428240
input_graph Edge 19 716 46.2002428240
input_graph Edge 19 717 16.2002428701
input_graph Edge 19 718 80.2002426969
input_graph Edge 19 719 91.1926289551
input_graph Edge 19 720 42.2002428240
input_graph Edge 19 721 81.2002424784
input_graph Edge 19 722 26.2002428240
input_graph Edge 19 723 45.2002428240
input_graph Edge 19 724 19.2002428263
input_graph Edge 19 725 80.2002426969
input_graph Edge 19 726 61.2002428240
input_graph Edge 19 727 94.1285888806
input_graph Edge 19 728 51.2002428240
input_graph Edge 19 729 80.2002426969
input_graph Edge 19 730 30.2002428240
input_graph Edge 19 731 50.1001214120
input_graph Edge 19 732 24.2002428240
input_graph Edge 19 733 3.2206189776
input_graph Edge 19 734 26.2002428240
input_graph Edge 19 735 26.2002428240
input_graph Edge 19 736 61.2002428240
input_graph Edge 19 737 1.3508033658
input_graph Edge 19 738 95.0702444879
input_graph Edge 19 739 31.2002428240
input_graph Edge 19 740 17.2002428410
input_graph Edge 19 741 32.2002428240
input_graph Edge 19 742 22.2002428241
input_graph Edge 19 743 94.1285888806
input_graph Edge 19 744 46.2002428240
input_graph Edge 19 745 89.1992123989
input_graph Edge 19 746 13.2002437491
input_graph Edge 19 747 86.2001915222
input_graph Edge 19 748 37.2002428240
input_graph Edge 19 749 84.2002358811
input_graph Edge 19 750 35.2002428240
input_graph Edge 19 751 88.1998637518
input_graph Edge 19 752 74.2002428237
input_graph Edge 19 753 64.2002428240
input_graph Edge 19 754 17.2002428410
input_graph Edge 19 755 72.2002428240
input_graph Edge 19 756 6.2012572930
input_graph Edge 19 757 53.2002428240
input_graph Edge 19 758 79.2002427773
input_graph Edge 19 759 56.2002428240
input_graph Edge 19 760 86.2001915222
input_graph Edge 19 761 13.2002437491
input_graph Edge 19 762 4.2077387920
input_graph Edge 19 763 81.2002424784
input_graph Edge 19 764 29.2002428240
input_graph Edge 19 765 35.2002428240
input_graph Edge 19 766 52.2002428240
input_graph Edge 19 767 22.2002428241
input_graph Edge 19 768 27.2002428240
input_graph Edge 19 769 41.2002428240
input_graph Edge 19 770 78.2002428068
input_graph Edge 19 771 71.2002428240
input_graph Edge 19 772 29.2002428240
input_graph Edge 19 773 76.5036195196
input_graph Edge 19 774 91.1926289551
input_graph Edge 19 775 85.2002239511
input_graph Edge 19 776 50.2002428240
input_graph Edge 19 777 61.2002428240
input_graph Edge 19 778 89.8506217263
input_graph Edge 19 779 88.1998637518
input_graph Edge 19 780 65.2002428240
input_graph Edge 19 781 12.2002453386
input_graph Edge 19 782 69.2002428240
input_graph Edge 19 783 94.7845396676
input_graph Edge 19 784 25.2002428240
input_graph Edge 19 785 90.1974418382
input_graph Edge 19 786 18.2002428303
input_graph Edge 19 787 32.2002428240
input_graph Edge 19 788 54.2002428240
input_graph Edge 19 789 33.2002428240
input_graph Edge 19 790 23.2002428241
input_graph Edge 19 791 86.2001915222
input_graph Edge 19 792 32.2002428240
input_graph Edge 19 793 88.1998637518
input_graph Edge 19 794 58.2002428240
input_graph Edge 19 795 44.2002428240
input_graph Edge 19 796 89.1992123989
input_graph Edge 19 797 16.2002428701
input_graph Edge 19 798 84.2002358811
input_graph Edge 19 799 47.2002428240
input_graph Edge 19 800 5.2030004365
input_graph Edge 19 801 84.2002358811
input_graph Edge 19 802 94.1285888806
input_graph Edge 19 803 69.2002428240
input_graph Edge 19 804 37.2002428240
input_graph Edge 19 805 16.2002428701
input_graph Edge 19 806 2.2556309520
input_graph Edge 19 807 16.2002428701
input_graph Edge 19 808 60.2002428240
input_graph Edge 19 809 89.8506217263
input_graph Edge 19 810 30.2002428240
input_graph Edge 19 811 63.2002428240

input_graph Edge 20 22 23.2002428241
input_graph Edge 20 23 76.5036195196
input_graph Edge 20 26 8.2003801175
input_graph Edge 20 38 13.2002437491
input_graph Edge 20 274 40.2002428240
input_graph Edge 20 380 31.2002428240
input_graph Edge 20 387 53.2002428240
input_graph Edge 20 390 90.1974418382
input_graph Edge 20 396 10.2002614047
input_graph Edge 20 401 45.2002428240
input_graph Edge 20 402 45.2002428240
input_graph Edge 20 404 57.2002428240
input_graph Edge 20 407 28.2002428240
input_graph Edge 20 414 35.2002428240
input_graph Edge 20 417 86.2001915222
input_graph Edge 20 421 23.2002428241
input_graph Edge 20 422 72.2002428240
input_graph Edge 20 424 3.2206189776
input_graph Edge 20 429 94.1285888806
input_graph Edge 20 437 29.2002428240
input_graph Edge 20 439 88.1998637518
input_graph Edge 20 443 14.2002431643
input_graph Edge 20 456 7.2006160263
input_graph Edge 20 468 30.2002428240
input_graph Edge 20 469 11.2002496595
input_graph Edge 20 498 94.7845396676
input_graph Edge 20 502 85.2002239511
input_graph Edge 20 542 71.2002428240
input_graph Edge 20 658 89.1992123989
input_graph Edge 20 707 56.2002428240
input_graph Edge 20 714 74.2002428237
input_graph Edge 20 812 59.2002428240
input_graph Edge 20 813 46.2002428240
input_graph Edge 20 814 83.2002402699
input_graph Edge 20 815 76.2002428217
input_graph Edge 20 816 27.2002428240
input_graph Edge 20 817 39.2002428240
input_graph Edge 20 818 19.2002428263
input_graph Edge 20 819 47.2002428240
input_graph Edge 20 820 66.2002428240
input_graph Edge 20 821 57.2002428240
input_graph Edge 20 822 62.2002428240
input_graph Edge 20 823 40.2002428240
input_graph Edge 20 824 86.2001915222
input_graph Edge 20 825 54.2002428240
input_graph Edge 20 826 76.2002428217
input_graph Edge 20 827 40.2002428240
input_graph Edge 20 828 71.2002428240
input_graph Edge 20 829 55.2002428240
input_graph Edge 20 830 1.3508033658
input_graph Edge 20 831 20.2002428249
input_graph Edge 20 832 52.2002428240
input_graph Edge 20 833 19.2002428263
input_graph Edge 20 834 43.2002428240
input_graph Edge 20 835 57.2002428240
input_graph Edge 20 836 67.2002428240
input_graph Edge 20 837 54.2002428240
input_graph Edge 20 838 87.2001033712
input_graph Edge 20 839 30.2002428240
input_graph Edge 20 840 37.2002428240
input_graph Edge 20 841 89.1992123989
input_graph Edge 20 842 57.2002428240
input_graph Edge 20 843 64.2002428240
input_graph Edge 20 844 13.2002437491
input_graph Edge 20 845 12.2002453386
input_graph Edge 20 846 19.2002428263
input_graph Edge 20 847 82.2002418844
input_graph Edge 20 848 58.2002428240
input_graph Edge 20 849 82.2002418844
input_graph Edge 20 850 67.2002428240
input_graph Edge 20 851 38.2002428240
input_graph Edge 20 852 20.2002428249
input_graph Edge 20 853 89.8506217263
input_graph Edge 20 854 86.2001915222
input_graph Edge 20 855 71.2002428240
input_graph Edge 20 856 87.2001033712
input_graph Edge 20 857 8.2003801175
input_graph Edge 20 858 65.2002428240
input_graph Edge 20 859 66.2002428240
input_graph Edge 20 860 56.2002428240
input_graph Edge 20 861 4.2077387920
input_graph Edge 20 862 51.1001214120
input_graph Edge 20 863 71.2002428240
input_graph Edge 20 864 52.2002428240
input_graph Edge 20 865 85.2002239511
input_graph Edge 20 866 83.2002402699
input_graph Edge 20 867 41.2002428240
input_graph Edge 20 868 61.2002428240
input_graph Edge 20 869 71.2002428240
input_graph Edge 20 870 85.2002239511
input_graph Edge 20 871 27.2002428240
input_graph Edge 20 872 52.2002428240
input_graph Edge 20 873 89.1992123989
input_graph Edge 20 874 91.1926289551
input_graph Edge 20 875 42.2002428240
input_graph Edge 20 876 81.2002424784
input_graph Edge 20 877 58.2002428240
input_graph Edge 20 878 21.2002428243
input_graph Edge 20 879 25.2002428240
input_graph Edge 20 880 73.2002428239
input_graph Edge 20 881 76.2002428217
input_graph Edge 20 882 64.2002428240
input_graph Edge 20 883 90.1974418382
input_graph Edge 20 884 49.6001214120
input_graph Edge 20 885 85.2002239511
input_graph Edge 20 886 64.2002428240
input_graph Edge 20 887 55.2002428240
input_graph Edge 20 888 68.2002428240
input_graph Edge 20 889 59.2002428240
input_graph Edge 20 890 20.2002428249
input_graph Edge 20 891 90.1974418382
input_graph Edge 20 892 89.8506217263
input_graph Edge 20 893 4.2077387920
input_graph Edge 20 894 60.2002428240
input_graph Edge 20 895 30.2002428240
input_graph Edge 20 896 36.2002428240
input_graph Edge 20 897 74.2002428237
input_graph Edge 20 898 92.1795461826
input_graph Edge 20 899 17.2002428410
input_graph Edge 20 900 33.2002428240
input_graph Edge 20 901 49.2002428240
input_graph Edge 20 902 50.2002428240
input_graph Edge 20 903 45.2002428240
input_graph Edge 20 904 65.2002428240
input_graph Edge 20 905 23.2002428241
input_graph Edge 20 906 47.2002428240
input_graph Edge 20 907 49.2002428240
input_graph Edge 20 908 65.2002428240
input_graph Edge 20 909 18.2002428303
input_graph Edge 20 910 33.2002428240
input_graph Edge 20 911 60.2002428240
input_graph Edge 20 912 95.0702444879
input_graph Edge 20 913 7.2006160263
input_graph Edge 20 914 23.2002428241
input_graph Edge 20 915 8.2003801175
input_graph Edge 20 916 85.2002239511
input_graph Edge 20 917 81.2002424784
input_graph Edge 20 918 94.0473141791
input_graph Edge 20 919 8.2003801175
input_graph Edge 20 920 76.5036195196
input_graph Edge 20 921 90.1974418382
input_graph Edge 20 922 90.1974418382
input_graph Edge 20 923 51.2002428240
input_graph Edge 20 924 11.2002496595
input_graph Edge 20 925 86.2001915222
input_graph Edge 20 926 62.2002428240
input_graph Edge 20 927 61.2002428240
input_graph Edge 20 928 16.2002428701
input_graph Edge 20 929 76.2002428217
input_graph Edge 20 930 58.2002428240
input_graph Edge 20 931 9.2002933315
input_graph Edge 20 932 60.2002428240
input_graph Edge 20 933 51.2002428240
input_graph Edge 20 934 85.2002239511
input_graph Edge 20 935 3.2206189776
input_graph Edge 20 936 92.1795461826
input_graph Edge 20 937 28.2002428240
input_graph Edge 20 938 56.2002428240
input_graph Edge 20 939 78.2002428068
input_graph Edge 20 940 91.1926289551
input_graph Edge 20 941 43.2002428240
input_graph Edge 20 942 81.2002424784
input_graph Edge 20 943 50.2002428240
input_graph Edge 20 944 23.2002428241
input_graph Edge 20 945 47.2002428240
input_graph Edge 20 946 43.2002428240
input_graph Edge 20 947 80.2002426969
input_graph Edge 20 948 66.2002428240
input_graph Edge 20 949 71.2002428240
input_graph Edge 20 950 67.2002428240
input_graph Edge 20 951 22.2002428241
input_graph Edge 20 952 92.1795461826
input_graph Edge 20 953 52.2002428240
input_graph Edge 20 954 57.2002428240
input_graph Edge 20 955 78.2002428068
input_graph Edge 20 956 58.2002428240
input_graph Edge 20 957 49.6001214120
input_graph Edge 20 958 84.2002358811
input_graph Edge 20 959 22.2002428241
input_graph Edge 20 960 92.1795461826
input_graph Edge 20 961 38.2002428240
input_graph Edge 20 962 89.1992123989
input_graph Edge 20 963 74.2002428237
input_graph Edge 20 964 53.2002428240
input_graph Edge 20 965 91.1926289551
input_graph Edge 20 966 83.2002402699
input_graph Edge 20 967 45.2002428240
input_graph Edge 20 968 86.2001915222
input_graph Edge 20 969 45.2002428240
input_graph Edge 20 970 82.2002418844
input_graph Edge 20 971 78.2002428068
input_graph Edge 20 972 89.8506217263
input_graph Edge 20 973 11.2002496595
input_graph Edge 20 974 78.2002428068
input_graph Edge 20 975 65.2002428240
input_graph Edge 20 976 50.2002428240
input_graph Edge 20 977 92.1795461826
input_graph Edge 20 978 0.6095088089
input_graph Edge 20 979 48.2002428240
input_graph Edge 20 980 94.7845396676
input_graph Edge 20 981 49.2002428240
input_graph Edge 20 982 88.1998637518
input_graph Edge 20 983 64.2002428240
input_graph Edge 20 984 36.2002428240
input_graph Edge 20 985 57.2002428240
input_graph Edge 20 986 87.2001033712
input_graph Edge 20 987 70.2002428240
input_graph Edge 20 988 94.0473141791
input_graph Edge 20 989 39.2002428240
input_graph Edge 20 990 91.1926289551
input_graph Edge 20 991 54.2002428240
input_graph Edge 20 992 19.2002428263
input_graph Edge 20 993 48.2002428240
input_graph Edge 20 994 50.6001214120
input_graph Edge 20 995 15.2002429492
input_graph Edge 20 996 82.2002418844
input_graph Edge 20 997 93.1439835196
input_graph Edge 20 998 8.2003801175
input_graph Edge 20 999 48.2002428240

input_graph Edge 21 59 36.2002428240
input_graph Edge 21 67 26.2002428240
input_graph Edge 21 377 27.2002428240
input_graph Edge 21 387 80.2002426969
input_graph Edge 21 488 51.2002428240
input_graph Edge 21 712 62.2002428240
input_graph Edge 21 735 86.2001915222

input_graph Edge 22 387 28.2002428240
input_graph Edge 22 428 44.2002428240
input_graph Edge 22 429 78.2002428068
input_graph Edge 22 835 11.2002496595
input_graph Edge 22 836 5.2030004365
input_graph Edge 22 857 49.2002428240
input_graph Edge 22 896 29.2002428240
input_graph Edge 22 936 19.2002428263
input_graph Edge 22 943 24.2002428240

input_graph Edge 23 26 78.2002428068
input_graph Edge 23 275 78.2002428068
input_graph Edge 23 387 44.2002428240
input_graph Edge 23 416 17.2002428410
input_graph Edge 23 421 41.2002428240
input_graph Edge 23 424 88.1998637518
input_graph Edge 23 426 37.2002428240
input_graph Edge 23 429 8.2003801175
input_graph Edge 23 441 19.2002428263
input_graph Edge 23 492 39.2002428240
input_graph Edge 23 498 13.2002437491
input_graph Edge 23 553 61.2002428240
input_graph Edge 23 821 48.2002428240
input_graph Edge 23 825 10.2002614047
input_graph Edge 23 826 37.2002428240
input_graph Edge 23 850 94.0473141791
input_graph Edge 23 857 12.2002453386
input_graph Edge 23 866 88.1998637518
input_graph Edge 23 907 62.2002428240
input_graph Edge 23 927 7.2006160263
input_graph Edge 23 931 64.2002428240
input_graph Edge 23 937 13.2002437491
input_graph Edge 23 947 34.2002428240
input_graph Edge 23 959 17.2002428410
input_graph Edge 23 962 40.2002428240
input_graph Edge 23 984 51.2002428240
input_graph Edge 23 992 1.3508033658
input_graph Edge 23 996 2.2556309520

input_graph Edge 24 34 50.2002428240
input_graph Edge 24 155 81.2002424784
input_graph Edge 24 161 47.2002428240
input_graph Edge 24 275 40.2002428240
input_graph Edge 24 379 83.2002402699
input_graph Edge 24 382 6.2012572930
input_graph Edge 24 387 73.2002428239
input_graph Edge 24 709 78.2002428068
input_graph Edge 24 715 35.2002428240
input_graph Edge 24 716 35.2002428240
input_graph Edge 24 720 21.2002428243
input_graph Edge 24 725 53.2002428240
input_graph Edge 24 737 94.7845396676
input_graph Edge 24 740 36.2002428240
input_graph Edge 24 773 84.2002358811
input_graph Edge 24 776 62.2002428240
input_graph Edge 24 806 83.2002402699
input_graph Edge 24 807 26.2002428240
input_graph Edge 24 811 19.2002428263
input_graph Edge 24 817 54.2002428240
input_graph Edge 24 861 69.2002428240

input_graph Edge 25 292 74.2002428237
input_graph Edge 25 378 74.2002428237
input_graph Edge 25 379 89.1992123989
input_graph Edge 25 382 58.2002428240
input_graph Edge 25 387 39.2002428240
input_graph Edge 25 391 45.2002428240
input_graph Edge 25 422 7.2006160263
input_graph Edge 25 819 72.2002428240
input_graph Edge 25 823 42.2002428240
input_graph Edge 25 831 47.2002428240
input_graph Edge 25 844 25.2002428240
input_graph Edge 25 857 81.2002424784
input_graph Edge 25 864 48.2002428240
input_graph Edge 25 865 76.2002428217
input_graph Edge 25 866 40.2002428240
input_graph Edge 25 878 11.2002496595
input_graph Edge 25 901 81.2002424784
input_graph Edge 25 908 70.2002428240
input_graph Edge 25 910 88.1998637518
input_graph Edge 25 917 30.2002428240
input_graph Edge 25 920 12.2002453386
input_graph Edge 25 924 44.2002428240
input_graph Edge 25 936 93.1439835196
input_graph Edge 25 939 24.2002428240
input_graph Edge 25 941 80.2002426969
input_graph Edge 25 945 20.2002428249
input_graph Edge 25 946 5.2030004365
input_graph Edge 25 947 83.2002402699
input_graph Edge 25 948 41.2002428240
input_graph Edge 25 954 18.2002428303
input_graph Edge 25 955 79.2002427773
input_graph Edge 25 960 66.2002428240

input_graph Edge 26 274 38.2002428240
input_graph Edge 26 379 73.2002428239
input_graph Edge 26 387 31.2002428240
input_graph Edge 26 389 14.2002431643
input_graph Edge 26 390 58.2002428240
input_graph Edge 26 391 9.2002933315
input_graph Edge 26 392 36.2002428240
input_graph Edge 26 393 66.2002428240
input_graph Edge 26 396 83.2002402699
input_graph Edge 26 401 56.2002428240
input_graph Edge 26 402 55.2002428240
input_graph Edge 26 405 50.2002428240
input_graph Edge 26 407 20.2002428249
input_graph Edge 26 409 3.2206189776
input_graph Edge 26 410 31.2002428240
input_graph Edge 26 420 39.2002428240
input_graph Edge 26 421 29.2002428240
input_graph Edge 26 422 79.2002427773
input_graph Edge 26 426 2.2556309520
input_graph Edge 26 428 34.2002428240
input_graph Edge 26 429 33.2002428240
input_graph Edge 26 431 24.2002428240
input_graph Edge 26 432 50.2002428240
input_graph Edge 26 437 27.2002428240
input_graph Edge 26 439 34.2002428240
input_graph Edge 26 441 64.2002428240
input_graph Edge 26 450 33.2002428240
input_graph Edge 26 456 88.1998637518
input_graph Edge 26 466 36.2002428240
input_graph Edge 26 469 53.2002428240
input_graph Edge 26 470 16.2002428701
input_graph Edge 26 472 89.1992123989
input_graph Edge 26 491 7.2006160263
input_graph Edge 26 493 42.2002428240
input_graph Edge 26 499 88.1998637518
input_graph Edge 26 517 64.2002428240
input_graph Edge 26 553 62.2002428240
input_graph Edge 26 587 34.2002428240
